Source,Target,Type,Id,Label,Weight
abnormal breathing,muscular pain,Undirected,61763,,1
abnormal breathing,decerebrate rigidity,Undirected,61764,,1
abnormal breathing,strabismus,Undirected,61765,,3
abnormal breathing,muscle soreness,Undirected,61766,,2
abnormal breathing,pharyngalgia,Undirected,61767,,1
abnormal breathing,myocardial hypertrophy,Undirected,61768,,1
abnormal breathing,rapid thin pulse,Undirected,61769,,1
abnormal breathing,lips,Undirected,61770,,1
abnormal breathing,cramps,Undirected,61771,,1
abnormal breathing,disturbance of consciousness,Undirected,61772,,2
abnormal breathing,poor sleep,Undirected,61773,,1
abnormal breathing,mania,Undirected,61774,,1
abnormal breathing,agitation,Undirected,61775,,2
abnormal breathing,peeling,Undirected,61776,,1
abnormal breathing,unstable gait,Undirected,61777,,1
abnormal breathing,epistaxis,Undirected,61778,,1
abnormal breathing,cool skin,Undirected,61779,,1
abnormal breathing,swallowing disorder,Undirected,61780,,1
abnormal breathing,gallop rhythm,Undirected,61781,,1
abnormal breathing,blood pressure drop,Undirected,61782,,2
abnormal breathing,clammy skin,Undirected,61783,,2
abnormal breathing,choking cough,Undirected,61784,,4
abnormal breathing,skin atrophy,Undirected,61785,,1
abnormal breathing,heat intolerance,Undirected,61786,,2
abnormal breathing,suspicion,Undirected,61787,,1
abnormal breathing,hypertrophic scars,Undirected,61788,,1
abnormal breathing,polyps,Undirected,61789,,1
abnormal breathing,telangiectasia,Undirected,61790,,1
abnormal breathing,crackles,Undirected,61791,,2
abnormal breathing,coughing up blood,Undirected,61792,,2
abnormal breathing,nipple discharge,Undirected,61793,,1
abnormal breathing,cardiomegaly,Undirected,61794,,1
abnormal breathing,weak pulse,Undirected,61795,,3
abnormal breathing,halitosis,Undirected,61796,,2
abnormal breathing,thoracolumbar spine injury,Undirected,61797,,2
abnormal breathing,tachypnea,Undirected,61798,,1
abnormal breathing,symmetric flaccid paralysis of the palatopharyngeal respiratory muscles,Undirected,61799,,1
abnormal breathing,nosebleeds,Undirected,61800,,2
abnormal breathing,pulmonary infection,Undirected,61801,,1
abnormal breathing,recurrent pneumonia,Undirected,61802,,2
abnormal breathing,mediastinal lesions,Undirected,61803,,1
abnormal breathing,lymph node enlargement,Undirected,61804,,1
abnormal breathing,atelectasis,Undirected,61805,,1
abnormal breathing,bowel sounds,Undirected,61806,,1
abnormal breathing,menstrual irregularities,Undirected,61807,,1
abnormal breathing,thyroid enlargement,Undirected,61808,,2
abnormal breathing,infectious fever,Undirected,61809,,2
abnormal breathing,influenza-like symptoms,Undirected,61810,,1
abnormal breathing,renal osteodystrophy,Undirected,61811,,1
abnormal breathing,reduced metabolism,Undirected,61812,,1
abnormal breathing,generalized sweating,Undirected,61813,,2
abnormal breathing,sneezing,Undirected,61814,,1
abnormal breathing,paraplegia,Undirected,61815,,3
abnormal breathing,mild fever,Undirected,61816,,1
abnormal breathing,hyperactivity,Undirected,61817,,1
abnormal breathing,lymphatic congestion,Undirected,61818,,1
abnormal breathing,rapid heartbeat,Undirected,61819,,3
abnormal breathing,aversion to wind,Undirected,61820,,2
abnormal breathing,esophageal reflux,Undirected,61821,,3
abnormal breathing,esophageal lumen stenosis,Undirected,61822,,1
abnormal breathing,fistula between the airway,Undirected,61823,,2
abnormal breathing,clouding of consciousness,Undirected,61824,,1
abnormal breathing,glycosuria,Undirected,61825,,1
abnormal breathing,nystagmus,Undirected,61826,,1
abnormal breathing,foul-smelling sputum,Undirected,61827,,1
abnormal breathing,delirium,Undirected,61828,,2
abnormal breathing,pain in the liver area,Undirected,61829,,1
abnormal breathing,diaphragmatic paralysis,Undirected,61830,,1
abnormal breathing,blood in stool,Undirected,61831,,1
abnormal breathing,precordial discomfort,Undirected,61832,,3
abnormal breathing,rusty sputum,Undirected,61833,,1
abnormal breathing,limb pain,Undirected,61834,,1
abnormal breathing,fever in children,Undirected,61835,,2
abnormal breathing,rhonchi,Undirected,61836,,1
abnormal breathing,aggressive behavior,Undirected,61837,,1
abnormal breathing,growth retardation,Undirected,61838,,1
abnormal breathing,kyphosis,Undirected,61839,,1
abnormal breathing,visual agnosia,Undirected,61840,,1
abnormal breathing,mediastinal widening,Undirected,61841,,1
abnormal breathing,tracheal,Undirected,61842,,3
abnormal breathing,superior vena cava obstruction,Undirected,61843,,1
abnormal breathing,menstrual delay,Undirected,61844,,1
abnormal breathing,timidity,Undirected,61845,,1
abnormal breathing,persecutory delusion,Undirected,61846,,1
abnormal breathing,claw h,Undirected,61847,,1
abnormal breathing,lower limbs being more severely affected than upper limbs,Undirected,61848,,1
abnormal breathing,left ventricular hypertrophy,Undirected,61849,,3
abnormal breathing,tiredness,Undirected,61850,,2
abnormal breathing,cervical cystic lesions,Undirected,61851,,1
abnormal breathing,increased pharyngeal secretions,Undirected,61852,,1
abnormal breathing,numbness in shoulder,Undirected,61853,,1
abnormal breathing,arm,Undirected,61854,,1
abnormal breathing,discoloration to a purplish hue,Undirected,61855,,1
abnormal breathing,diminished radial artery pulse,Undirected,61856,,1
abnormal breathing,cherry-red spots on the skin in some children,Undirected,61857,,1
abnormal breathing,hearing impairment,Undirected,61858,,1
abnormal breathing,barrel chest,Undirected,61859,,1
abnormal breathing,thoracic,Undirected,61860,,1
abnormal breathing,sputum production,Undirected,61861,,1
abnormal breathing,bronchoalveolar sounds,Undirected,61862,,1
abnormal breathing,arc-shaped fissures in leaves,Undirected,61863,,1
abnormal breathing,pediatric fever,Undirected,61864,,1
abnormal breathing,lightheadedness,Undirected,61865,,1
abnormal breathing,precordial pain,Undirected,61866,,3
abnormal breathing,bloody discharge,Undirected,61867,,1
abnormal breathing,drooling,Undirected,61868,,1
abnormal breathing,memory loss,Undirected,61869,,1
abnormal breathing,tough,Undirected,61870,,1
abnormal breathing,moist rales,Undirected,61871,,4
abnormal breathing,hyperventilation,Undirected,61872,,1
abnormal breathing,mixed acid-base disorder,Undirected,61873,,1
abnormal breathing,esophageal spasm,Undirected,61874,,2
abnormal breathing,changes in menstrual cycle,Undirected,61875,,1
abnormal breathing,head distension,Undirected,61876,,1
abnormal breathing,nasal discharge,Undirected,61877,,1
abnormal breathing,shoulder lifting,Undirected,61878,,1
abnormal breathing,coughing up brick-red sputum,Undirected,61879,,1
abnormal breathing,wet rales,Undirected,61880,,1
abnormal breathing,throbbing pain,Undirected,61881,,1
abnormal breathing,systolic thrill,Undirected,61882,,2
abnormal breathing,tendon tear,Undirected,61883,,1
abnormal breathing,pulmonary embolism,Undirected,61884,,1
abnormal breathing,frequent urges to defecate,Undirected,61885,,1
abnormal breathing,small amounts of stool each time,Undirected,61886,,1
abnormal breathing,pharyngeal congestion,Undirected,61887,,1
abnormal breathing,pharyngeal muscle disorders,Undirected,61888,,1
abnormal breathing,paradoxical pulsation,Undirected,61889,,1
abnormal breathing,right ventricular outflow tract,Undirected,61890,,2
abnormal breathing,difficulty in feeding,Undirected,61891,,1
abnormal breathing,ovarian dysfunction,Undirected,61892,,1
abnormal breathing,pulsus alternans,Undirected,61893,,1
abnormal breathing,spitting blood,Undirected,61894,,1
abnormal breathing,hemiatrophy,Undirected,61895,,1
abnormal breathing,thalamic hemorrhage,Undirected,61896,,1
abnormal breathing,immune dysfunction,Undirected,61897,,1
abnormal breathing,mammary gl,Undirected,61898,,1
abnormal breathing,pink frothy sputum,Undirected,61899,,2
abnormal breathing,tubular breath sounds,Undirected,61900,,1
abnormal breathing,dry rales,Undirected,61901,,1
abnormal breathing,dull pain in fingers (toes),Undirected,61902,,1
abnormal breathing,delayed growth,Undirected,61903,,1
abnormal breathing,exhaustion,Undirected,61904,,3
abnormal breathing,chronic abdominal pain,Undirected,61905,,1
abnormal breathing,poor cartilage development,Undirected,61906,,1
abnormal breathing,skeletal deformities,Undirected,61907,,1
abnormal breathing,bleeding in the skin,Undirected,61908,,1
abnormal breathing,wheal-like lesions at the scratched areas,Undirected,61909,,1
abnormal breathing,systemic allergic reactions,Undirected,61910,,2
abnormal breathing,hepatic hydrothorax,Undirected,61911,,1
abnormal breathing,rapid pulse,Undirected,61912,,2
abnormal breathing,nerve root irritation,Undirected,61913,,1
abnormal breathing,emotional instability,Undirected,61914,,1
abnormal breathing,excitability,Undirected,61915,,1
abnormal breathing,poor mental state,Undirected,61916,,1
abnormal breathing,anhidrosis,Undirected,61917,,2
abnormal breathing,flushed face,Undirected,61918,,3
abnormal breathing,gastrointestinal stricture,Undirected,61919,,1
abnormal breathing,anovulation,Undirected,61920,,1
abnormal breathing,increased body temperature,Undirected,61921,,1
abnormal breathing,third heart sound gallop,Undirected,61922,,1
abnormal breathing,disappearance of the embracing reflex,Undirected,61923,,1
abnormal breathing,increased tension in the anterior fontanelle,Undirected,61924,,1
abnormal breathing,precocious pubarche,Undirected,61925,,1
abnormal breathing,pontine hemorrhage,Undirected,61926,,1
abnormal breathing,elevation of the diaphragm,Undirected,61927,,1
abnormal breathing,barrel-shaped chest,Undirected,61928,,2
abnormal breathing,esophageal atresia,Undirected,61929,,1
abnormal breathing,cardiac failure,Undirected,61930,,1
abnormal breathing,hemothorax,Undirected,61931,,2
abnormal breathing,swelling pain,Undirected,61932,,1
abnormal breathing,flushed skin,Undirected,61933,,1
abnormal breathing,fullness in the left upper or mid-upper abdomen,Undirected,61934,,1
abnormal breathing,debilitation,Undirected,61935,,1
abnormal breathing,varicose veins in the upper limbs,Undirected,61936,,1
abnormal breathing,gastrointestinal symptoms,Undirected,61937,,1
abnormal breathing,mediastinum,Undirected,61938,,1
abnormal breathing,weakened masseter muscle strength,Undirected,61939,,1
abnormal breathing,vague numbness,Undirected,61940,,1
abnormal breathing,facial erythema,Undirected,61941,,1
abnormal breathing,flaring nostrils,Undirected,61942,,2
abnormal breathing,acute facial expression,Undirected,61943,,1
abnormal breathing,early satiety,Undirected,61944,,1
abnormal breathing,pulmonary stenosis,Undirected,61945,,2
abnormal breathing,pulmonary artery murmurs,Undirected,61946,,1
abnormal breathing,unequal pupil size,Undirected,61947,,1
abnormal breathing,varicose veins in upper limbs,Undirected,61948,,1
abnormal breathing,water-hammer pulse,Undirected,61949,,1
abnormal breathing,heatstroke,Undirected,61950,,1
abnormal breathing,heat cramps,Undirected,61951,,2
abnormal breathing,unilateral facial hypertrophy,Undirected,61952,,1
abnormal breathing,facial percussion sign,Undirected,61953,,1
abnormal breathing,organ shrinkage,Undirected,61954,,1
abnormal breathing,inability to elicit moro reflex,Undirected,61955,,1
abnormal breathing,thumb-tripod positioning,Undirected,61956,,1
abnormal breathing,galactorrhea,Undirected,61957,,1
abnormal breathing,indifference in facial expression,Undirected,61958,,1
abnormal breathing,hip joints,Undirected,61959,,1
abnormal breathing,coughing up chocolate-colored sputum,Undirected,61960,,1
abnormal breathing,cranial nerve damage,Undirected,61961,,1
abnormal breathing,enlarged joints,Undirected,61962,,1
abnormal breathing,hot flashes,Undirected,61963,,3
abnormal breathing,panting,Undirected,61964,,1
abnormal breathing,thick neck,Undirected,61965,,1
abnormal breathing,diffuse apical beating,Undirected,61966,,1
abnormal breathing,rapid heart rate,Undirected,61967,,1
abnormal breathing,irregular heartbeat,Undirected,61968,,2
abnormal breathing,hoarse cough,Undirected,61969,,1
abnormal breathing,significant blood pressure fluctuations,Undirected,61970,,2
abnormal breathing,laryngospasm,Undirected,61971,,1
abnormal breathing,tonsil congestion,Undirected,61972,,1
abnormal breathing,accelerated breathing,Undirected,61973,,1
abnormal breathing,urinary burning,Undirected,61974,,1
abnormal breathing,inhalation longer than exhalation,Undirected,61975,,1
abnormal breathing,three depression sign,Undirected,61976,,1
abnormal breathing,frequent spitting of froth,Undirected,61977,,1
abnormal breathing,milk secretion,Undirected,61978,,1
abnormal breathing,high levels of serum glutamic oxaloacetic transaminase (ast),Undirected,61979,,1
abnormal breathing,sudden loss of cardiac compensation,Undirected,61980,,1
abnormal breathing,left abdominal flexion,Undirected,61981,,1
abnormal breathing,generalized cold sweat,Undirected,61982,,1
abnormal breathing,distension of superficial neck veins,Undirected,61983,,1
abnormal breathing,diminished hearing,Undirected,61984,,1
abnormal breathing,epigastric pain when hungry,Undirected,61985,,1
abnormal breathing,diminished intelligence,Undirected,61986,,1
abnormal breathing,tumor cell infiltration,Undirected,61987,,1
abnormal breathing,airway obstruction,Undirected,61988,,1
abnormal breathing,brainstem damage signs,Undirected,61989,,1
abnormal breathing,peripheral segmental or lobular fuzzy shadows in the lower lobes of the lung,Undirected,61990,,1
abnormal breathing,pyramidal tract lesions,Undirected,61991,,1
abnormal breathing,long-segment underdevelopment of the ascending aorta,Undirected,61992,,1
abnormal breathing,circumferential constriction b,Undirected,61993,,1
abnormal breathing,diastolic gallop,Undirected,61994,,1
abnormal breathing,poor perfusion of peripheral tissues,Undirected,61995,,1
abnormal breathing,possible nausea,Undirected,61996,,1
abnormal breathing,abnormal smell or somatic sensation,Undirected,61997,,1
abnormal breathing,acute illness appearance,Undirected,61998,,1
abnormal breathing,respiratory obstruction,Undirected,61999,,1
abnormal breathing,tonsillar inflammation,Undirected,62000,,1
abnormal breathing,tonsils becoming smaller,Undirected,62001,,1
abnormal breathing,even brief fainting spells,Undirected,62002,,1
abnormal breathing,valvular thickening,Undirected,62003,,1
abnormal breathing,valve disease,Undirected,62004,,1
abnormal breathing,senile tremor,Undirected,62005,,1
abnormal breathing,weakened breath sounds,Undirected,62006,,1
abnormal breathing,pulmonary atresia,Undirected,62007,,1
abnormal breathing,gas exchange disorders,Undirected,62008,,1
abnormal breathing,ejection sounds audible in the pulmonary valve area,Undirected,62009,,2
abnormal breathing,purplish tongue,Undirected,62010,,1
abnormal breathing,bluish-purple lips,Undirected,62011,,1
abnormal breathing,ketoacidosis,Undirected,62012,,1
abnormal breathing,reduced cardiac output,Undirected,62013,,1
abnormal breathing,orthopneic breathing,Undirected,62014,,1
abnormal breathing,potential poisoning,Undirected,62015,,1
abnormal breathing,elbow dislocation,Undirected,62016,,1
abnormal breathing,abnormal psychomotor development in children,Undirected,62017,,1
abnormal breathing,shins,Undirected,62018,,1
abnormal breathing,meningismus,Undirected,62019,,1
abnormal breathing,newborn stridor,Undirected,62020,,1
abnormal breathing,pulmonary artery noise,Undirected,62021,,2
abnormal breathing,burns to the pharyngeal,Undirected,62022,,1
abnormal breathing,cyanotic lips,Undirected,62023,,1
abnormal breathing,superior vena cava syndrome (svcs),Undirected,62024,,1
abnormal breathing,cherry red coloration of the lips,Undirected,62025,,1
abnormal breathing,children's cough,Undirected,62026,,1
abnormal breathing,gastrointestinal well-being,Undirected,62027,,1
abnormal breathing,depressed scars,Undirected,62028,,1
abnormal breathing,contracture scars,Undirected,62029,,2
abnormal breathing,congested throat,Undirected,62030,,1
abnormal breathing,abnormal pupil dilation,Undirected,62031,,1
abnormal breathing,distended neck veins,Undirected,62032,,1
abnormal breathing,cold h,Undirected,62033,,1
abnormal breathing,bilateral pulmonary vesicular sounds,Undirected,62034,,1
abnormal breathing,pause in breathing,Undirected,62035,,1
abnormal breathing,renal calcification,Undirected,62036,,1
abnormal breathing,separation of bone seams,Undirected,62037,,1
abnormal breathing,increased breathing rate,Undirected,62038,,1
abnormal breathing,expansive liver pulsation,Undirected,62039,,1
abnormal breathing,unwillingness to leave parents,Undirected,62040,,1
abnormal breathing,declining grades,Undirected,62041,,1
abnormal breathing,changes in fetal heart rate,Undirected,62042,,1
abnormal breathing,changes in fetal movement,Undirected,62043,,1
abnormal breathing,meconium in amniotic fluid,Undirected,62044,,1
abnormal breathing,excessive fetal movements,Undirected,62045,,1
abnormal breathing,meconium contamination,Undirected,62046,,1
abnormal breathing,placental implantation,Undirected,62047,,1
abnormal breathing,placental aging,Undirected,62048,,1
abnormal breathing,hyperprolactinemia,Undirected,62049,,1
abnormal breathing,oligomenorrhea,Undirected,62050,,1
abnormal breathing,estrogen deficiency,Undirected,62051,,1
abnormal breathing,red nose tip,Undirected,62052,,1
abnormal breathing,airway narrowing,Undirected,62053,,1
abnormal breathing,anxious expression,Undirected,62054,,2
abnormal breathing,decreased local sweat secretion,Undirected,62055,,1
abnormal breathing,abnormally wide,Undirected,62056,,1
abnormal breathing,distorted qrs waves,Undirected,62057,,1
abnormal breathing,impaired breathing,Undirected,62058,,1
abnormal breathing,chest wall venous distention,Undirected,62059,,1
abnormal breathing,resembling tides,Undirected,62060,,1
abnormal breathing,overall body heat,Undirected,62061,,1
abnormal breathing,each episode lasting for 10-15 minutes,Undirected,62062,,1
abnormal breathing,widening of the hilar region,Undirected,62063,,1
abnormal breathing,congenital heart conduction abnormalities,Undirected,62064,,2
abnormal breathing,dizzy spells,Undirected,62065,,1
abnormal breathing,protruding sternum,Undirected,62066,,1
abnormal breathing,weakened arterial pulse,Undirected,62067,,1
abnormal breathing,distributed by the ulnar nerve,Undirected,62068,,1
abnormal breathing,relaxed upper eyelids,Undirected,62069,,1
abnormal breathing,aggravated after feeding,Undirected,62070,,1
abnormal breathing,sternal protrusion of the chest,Undirected,62071,,1
abnormal breathing,nerve function in the lower limbs,Undirected,62072,,1
abnormal breathing,jelly-like stools,Undirected,62073,,1
abnormal breathing,potentially fatal upper respiratory tract bleeding,Undirected,62074,,1
abnormal breathing,spastic tetraplegia,Undirected,62075,,1
abnormal breathing,airway entrapment,Undirected,62076,,1
abnormal breathing,paleness of the skin,Undirected,62077,,1
abnormal breathing,regular respiration rate,Undirected,62078,,1
abnormal breathing,chest wall collapse,Undirected,62079,,1
abnormal breathing,displacement of the great arteries,Undirected,62080,,1
abnormal breathing,bruit over thyroid,Undirected,62081,,1
abnormal breathing,preference for cold over heat,Undirected,62082,,1
abnormal breathing,excessive catecholamine secretion,Undirected,62083,,1
abnormal breathing,papillary muscle rupture,Undirected,62084,,1
abnormal breathing,short tongue,Undirected,62085,,1
abnormal breathing,erythema migrans,Undirected,62086,,1
abnormal breathing,abnormal dry,Undirected,62087,,1
abnormal breathing,lax skin,Undirected,62088,,1
abnormal breathing,s relatively large,Undirected,62089,,1
abnormal breathing,claw-shaped,Undirected,62090,,1
abnormal breathing,space perception,Undirected,62091,,1
abnormal breathing,long-segment ascending aorta hypoplasia,Undirected,62092,,1
abnormal breathing,constricting pain,Undirected,62093,,1
abnormal breathing,femoral bruit,Undirected,62094,,1
abnormal breathing,both dry,Undirected,62095,,1
abnormal breathing,retractions,Undirected,62096,,1
abnormal breathing,expectorating phlegm,Undirected,62097,,1
abnormal breathing,abnormal appetite,Undirected,62098,,3
abnormal breathing,abnormal breath,Undirected,62099,,3
abnormal breathing,abdominal cramps,Undirected,62100,,1
abnormal breathing,a sensation of needles or ants moving on the skin. in cases,Undirected,62101,,1
abnormal breathing,abdominal muscle rigidity,Undirected,62102,,1
abnormal breathing,abdominal fullness,Undirected,62103,,1
abnormal breathing,a feeling of soreness,Undirected,62104,,1
abnormal breathing,a feeling of chest congestion,Undirected,62105,,1
abnormal breathing,'rotten peach' blood sputum,Undirected,62106,,1
cardiac murmur,hoarseness,Undirected,62107,,2
cardiac murmur,pallor,Undirected,62108,,2
cardiac murmur,tachycardia,Undirected,62109,,3
cardiac murmur,sudden death,Undirected,62110,,5
cardiac murmur,faint heart sounds,Undirected,62111,,1
cardiac murmur,respiratory distress,Undirected,62112,,1
cardiac murmur,rales,Undirected,62113,,1
cardiac murmur,joint pain,Undirected,62114,,1
cardiac murmur,joint swelling,Undirected,62115,,1
cardiac murmur,sore throat,Undirected,62116,,1
cardiac murmur,hemiplegia,Undirected,62117,,1
cardiac murmur,jugular vein distension,Undirected,62118,,1
cardiac murmur,systolic murmur,Undirected,62119,,7
cardiac murmur,respiratory failure,Undirected,62120,,2
cardiac murmur,increased pulmonary water content,Undirected,62121,,1
cardiac murmur,general malaise,Undirected,62122,,1
cardiac murmur,feeding difficulties,Undirected,62123,,1
cardiac murmur,hemiparesis,Undirected,62124,,1
cardiac murmur,dysphagia,Undirected,62125,,1
cardiac murmur,confusion,Undirected,62126,,1
cardiac murmur,pain behind the sternum,Undirected,62127,,1
cardiac murmur,empyema,Undirected,62128,,1
cardiac murmur,twisting movements,Undirected,62129,,1
cardiac murmur,persistent pain,Undirected,62130,,1
cardiac murmur,clubbing,Undirected,62131,,2
cardiac murmur,panic,Undirected,62132,,1
cardiac murmur,retrosternal pain,Undirected,62133,,1
cardiac murmur,rupture,Undirected,62134,,1
cardiac murmur,chest discomfort,Undirected,62135,,1
cardiac murmur,hardening,Undirected,62136,,1
cardiac murmur,orthopnea,Undirected,62137,,1
cardiac murmur,myocardial infarction,Undirected,62138,,1
cardiac murmur,myocardial hypertrophy,Undirected,62139,,2
cardiac murmur,signs of cardiac tamponade,Undirected,62140,,1
cardiac murmur,gallop rhythm,Undirected,62141,,3
cardiac murmur,suffocation,Undirected,62142,,1
cardiac murmur,cardiomegaly,Undirected,62143,,3
cardiac murmur,nosebleeds,Undirected,62144,,1
cardiac murmur,subm,Undirected,62145,,1
cardiac murmur,clouding of consciousness,Undirected,62146,,1
cardiac murmur,precordial discomfort,Undirected,62147,,1
cardiac murmur,growth retardation,Undirected,62148,,1
cardiac murmur,rheumatoid arthritis,Undirected,62149,,1
cardiac murmur,tracheal,Undirected,62150,,1
cardiac murmur,left ventricular hypertrophy,Undirected,62151,,2
cardiac murmur,cardiac thrill,Undirected,62152,,1
cardiac murmur,increased pulmonary blood flow,Undirected,62153,,1
cardiac murmur,stunted growth,Undirected,62154,,1
cardiac murmur,lightheadedness,Undirected,62155,,1
cardiac murmur,precordial pain,Undirected,62156,,1
cardiac murmur,systolic thrill,Undirected,62157,,2
cardiac murmur,pulmonary embolism,Undirected,62158,,1
cardiac murmur,paradoxical pulsation,Undirected,62159,,1
cardiac murmur,right ventricular outflow tract,Undirected,62160,,3
cardiac murmur,enlarged head,Undirected,62161,,1
cardiac murmur,sinoatrial nodal disease,Undirected,62162,,2
cardiac murmur,underdeveloped ascending aorta segment,Undirected,62163,,1
cardiac murmur,pulsus alternans,Undirected,62164,,1
cardiac murmur,right bundle branch block,Undirected,62165,,1
cardiac murmur,delayed growth,Undirected,62166,,1
cardiac murmur,pericardial rupture,Undirected,62167,,1
cardiac murmur,neck pulsation,Undirected,62168,,1
cardiac murmur,third heart sound gallop,Undirected,62169,,1
cardiac murmur,tricuspid stenosis,Undirected,62170,,1
cardiac murmur,loud first heart sound,Undirected,62171,,1
cardiac murmur,respiratory abnormalities,Undirected,62172,,1
cardiac murmur,diastolic blowing murmur,Undirected,62173,,2
cardiac murmur,ibular lymph nodes,Undirected,62174,,1
cardiac murmur,elongation,Undirected,62175,,1
cardiac murmur,reduced endurance,Undirected,62176,,1
cardiac murmur,diastolic murmurs,Undirected,62177,,3
cardiac murmur,pulmonary stenosis,Undirected,62178,,1
cardiac murmur,pulmonary artery murmurs,Undirected,62179,,1
cardiac murmur,widened pulse pressure,Undirected,62180,,2
cardiac murmur,water-hammer pulse,Undirected,62181,,1
cardiac murmur,easy fainting,Undirected,62182,,1
cardiac murmur,poor perfusion of peripheral tissues,Undirected,62183,,1
cardiac murmur,head nodding sign,Undirected,62184,,1
cardiac murmur,pulmonary artery noise,Undirected,62185,,1
cardiac murmur,embolism in various organs,Undirected,62186,,1
cardiac murmur,limited activity,Undirected,62187,,1
cardiac murmur,precordial bulging,Undirected,62188,,1
cardiac murmur,congenital heart conduction abnormalities,Undirected,62189,,1
cardiac murmur,displacement of the great arteries,Undirected,62190,,1
cardiac murmur,long-segment ascending aorta hypoplasia,Undirected,62191,,1
cardiac murmur,pistol shot femoral artery sounds,Undirected,62192,,1
cardiac murmur,femoral bruit,Undirected,62193,,1
cardiac murmur,abnormal heart sounds,Undirected,62194,,11
cardiac murmur,abnormal appetite,Undirected,62195,,1
cardiac murmur,cardiac enlargement,Undirected,62196,,2
cardiac murmur,breathlessness,Undirected,62197,,1
cardiac murmur,atrial septal defect,Undirected,62198,,1
cardiac murmur,asthenia,Undirected,62199,,1
cardiac murmur,asthma in pregnant women,Undirected,62200,,1
cardiac murmur,atrioventricular canal defect,Undirected,62201,,1
cardiac murmur,atherosclerotic plaque,Undirected,62202,,1
difficulty swallowing,slurred speech,Undirected,62203,,6
difficulty swallowing,paralysis,Undirected,62204,,8
difficulty swallowing,muscle atrophy,Undirected,62205,,9
difficulty swallowing,facial muscle weakness,Undirected,62206,,2
difficulty swallowing,hoarseness,Undirected,62207,,25
difficulty swallowing,enlarged,Undirected,62208,,1
difficulty swallowing,tremors,Undirected,62209,,3
difficulty swallowing,hyperreflexia,Undirected,62210,,2
difficulty swallowing,vulvar burning,Undirected,62211,,1
difficulty swallowing,pallor,Undirected,62212,,1
difficulty swallowing,lethargy,Undirected,62213,,1
difficulty swallowing,muscle pain,Undirected,62214,,2
difficulty swallowing,tachycardia,Undirected,62215,,2
difficulty swallowing,respiratory distress,Undirected,62216,,5
difficulty swallowing,opisthotonos,Undirected,62217,,1
difficulty swallowing,dryness,Undirected,62218,,1
difficulty swallowing,low fever,Undirected,62219,,1
difficulty swallowing,phlegm,Undirected,62220,,2
difficulty swallowing,joint pain,Undirected,62221,,3
difficulty swallowing,vulvar swelling,Undirected,62222,,1
difficulty swallowing,numbness,Undirected,62223,,1
difficulty swallowing,upper right abdominal pain,Undirected,62224,,1
difficulty swallowing,indigestion,Undirected,62225,,1
difficulty swallowing,smooth,Undirected,62226,,3
difficulty swallowing,firm,Undirected,62227,,1
difficulty swallowing,mucous membranes,Undirected,62228,,1
difficulty swallowing,reduced appetite,Undirected,62229,,1
difficulty swallowing,sourness,Undirected,62230,,1
difficulty swallowing,numbness in h,Undirected,62231,,1
difficulty swallowing,soft tissue swelling,Undirected,62232,,1
difficulty swallowing,weakness in the lower limbs,Undirected,62233,,4
difficulty swallowing,sore throat,Undirected,62234,,12
difficulty swallowing,rough skin,Undirected,62235,,1
difficulty swallowing,erosion,Undirected,62236,,2
difficulty swallowing,exudation,Undirected,62237,,1
difficulty swallowing,steppage gait,Undirected,62238,,1
difficulty swallowing,painful urination,Undirected,62239,,1
difficulty swallowing,vision impairment,Undirected,62240,,1
difficulty swallowing,hemiplegia,Undirected,62241,,2
difficulty swallowing,intermittent claudication,Undirected,62242,,1
difficulty swallowing,referred pain,Undirected,62243,,2
difficulty swallowing,high fever,Undirected,62244,,5
difficulty swallowing,heaviness,Undirected,62245,,1
difficulty swallowing,salivation,Undirected,62246,,6
difficulty swallowing,urinary retention,Undirected,62247,,1
difficulty swallowing,vesicles,Undirected,62248,,1
difficulty swallowing,pharyngitis,Undirected,62249,,1
difficulty swallowing,glossitis,Undirected,62250,,2
difficulty swallowing,pustules,Undirected,62251,,1
difficulty swallowing,vertigo,Undirected,62252,,2
difficulty swallowing,ing,Undirected,62253,,1
difficulty swallowing,secondary infection,Undirected,62254,,2
difficulty swallowing,drowsiness,Undirected,62255,,1
difficulty swallowing,hallucinations,Undirected,62256,,1
difficulty swallowing,dull pain,Undirected,62257,,2
difficulty swallowing,emaciation,Undirected,62258,,3
difficulty swallowing,poor appetite,Undirected,62259,,1
difficulty swallowing,respiratory failure,Undirected,62260,,1
difficulty swallowing,painless,Undirected,62261,,2
difficulty swallowing,facial paralysis,Undirected,62262,,1
difficulty swallowing,respiratory alkalosis,Undirected,62263,,1
difficulty swallowing,irregular breathing,Undirected,62264,,1
difficulty swallowing,increased pulmonary water content,Undirected,62265,,2
difficulty swallowing,general malaise,Undirected,62266,,1
difficulty swallowing,refusal to eat,Undirected,62267,,1
difficulty swallowing,urinary incontinence,Undirected,62268,,1
difficulty swallowing,loss of tendon reflexes,Undirected,62269,,3
difficulty swallowing,etc,Undirected,62270,,1
difficulty swallowing,neck stiffness,Undirected,62271,,4
difficulty swallowing,neck,Undirected,62272,,3
difficulty swallowing,flat,Undirected,62273,,1
difficulty swallowing,motor dysfunction,Undirected,62274,,2
difficulty swallowing,enlarged thyroid,Undirected,62275,,2
difficulty swallowing,single or multiple,Undirected,62276,,1
