model_id,clustering,path_length,diameter,modularity,num_communities,avg_community_size,max_community_size,community_size_variation
534,0.2550933573793628,2.652480755773268,5.0,0.12716327228394536,22,389.77272727272725,745,230.79407031499312
535,0.2524638327517468,2.6485397714019125,5.0,0.12897623880941367,22,389.77272727272725,886,287.5934522927337
536,0.2561234621823206,2.6339818054583626,5.0,0.1207687142252625,65,131.92307692307693,900,230.87601119297497
537,0.2543922916304541,2.6441345929554467,5.0,0.12558390785447632,14,612.5,991,194.10996515230374
538,0.2510667140310487,2.619904362024726,5.0,0.1238260021736051,19,451.3157894736842,794,232.24738458253813
539,0.25700439241497236,2.636083508280849,5.0,0.12493046152757697,20,428.75,755,247.3555891828604
540,0.2524295610404473,2.6340062981105667,5.0,0.12667730575242825,22,389.77272727272725,998,228.68854004323748
541,0.25531055212009773,2.610735945882902,5.0,0.11917471549220504,359,23.885793871866294,679,90.40756244326269
542,0.2547494055629427,2.5870258922323304,5.0,0.12860937839309827,15,571.6666666666666,1204,342.8359504032342
543,0.2540928755852857,2.6728049918357826,5.0,0.12404517331761299,322,26.630434782608695,1072,115.39673695478119
544,0.2544769516623395,2.631915092139025,5.0,0.1144882320883237,460,18.641304347826086,687,75.0113877617982
545,0.253472421080224,2.670533006764637,5.0,0.11581741752872035,375,22.866666666666667,848,83.63446392221066
546,0.25368377453327506,2.6480709120597155,5.0,0.12887730683354132,14,612.5,881,211.90049888702816
547,0.25348995218149656,2.6472638208537442,6.0,0.11892179529651785,385,22.272727272727273,633,81.8516929929292
548,0.2560611576587848,2.6086015861908094,5.0,0.12005533654254702,373,22.989276139410187,827,92.56572126673848
549,0.2558999220670949,2.645815255423373,5.0,0.12838626171583156,57,150.43859649122808,933,259.7207689203089
550,0.25648764193686807,2.632797993935153,5.0,0.12605146158867916,18,476.3888888888889,861,247.65413581778586
551,0.25556417478335186,2.6470923722883133,5.0,0.12235220030137792,23,372.82608695652175,867,297.87401074278444
552,0.25304353720607015,2.613955039077502,5.0,0.13060838435623584,20,428.75,853,295.73482632250125
553,0.2561990291373867,2.668986470725449,5.0,0.12314611710101554,305,28.114754098360656,867,114.41364391305838
554,0.2547894990902458,2.6442850478189874,5.0,0.11523904997810253,409,20.965770171149146,594,75.24667698975794
555,0.25428382888583373,2.6817191509213902,5.0,0.12809419961082474,25,343.0,828,243.73067102849407
556,0.2529735775088241,2.6215850244926524,5.0,0.12807059583106817,20,428.75,1053,286.2954549062908
557,0.2550063883283192,2.5739374854210406,5.0,0.13010287860804812,20,428.75,861,284.7059667446399
558,0.2540122316933581,2.6521845113132727,5.0,0.1256591947630707,16,535.9375,885,211.28430749525626
559,0.25706299558409607,2.654724749241894,5.0,0.1264723437105022,332,25.82831325301205,919,99.10143297468917
560,0.2548248533247451,2.683817354793562,5.0,0.1126248697487387,505,16.980198019801982,627,59.48967465081481
561,0.2552581720842354,2.665598320503849,5.0,0.13145305113901462,15,571.6666666666666,1068,222.26010788163393
562,0.25509198571518243,2.6175554000466525,5.0,0.11840404063699486,377,22.745358090185675,784,86.87448726069185
563,0.2552855805411611,2.6086972241660837,5.0,0.12025600542117272,313,27.396166134185304,637,96.82369068545792
564,0.25392020029436185,2.6087193841847447,5.0,0.12421956492231633,19,451.3157894736842,902,269.22325946118224
565,0.25439986466197617,2.6583869839048284,5.0,0.12137150060511416,27,317.5925925925926,899,265.55019881988125
566,0.25250785564067485,2.5828691392582224,5.0,0.13148449503229181,17,504.4117647058824,1022,269.67956122766265
567,0.25493711541172587,2.637752507581059,5.0,0.12568891754792794,366,23.42896174863388,829,98.47636610041415
568,0.2545562321818023,2.6097305808257523,5.0,0.12615503425664382,22,389.77272727272725,872,216.7658837250628
569,0.25288841605210105,2.6657499416841612,5.0,0.12371906655298938,18,476.3888888888889,956,187.67677263757048
570,0.25468017865994047,2.6602052717518077,5.0,0.11639252542072501,367,23.365122615803816,818,93.68832137923928
571,0.2564069071227186,2.61987170515512,5.0,0.11557384138464788,378,22.685185185185187,645,83.25185758349943
572,0.2473947657246847,2.6344180079309543,5.0,0.1279883764386188,14,612.5,960,206.08519389528485
573,0.25475080516982246,2.6195847912292978,5.0,0.11980166079922719,354,24.22316384180791,913,94.60637109696683
574,0.2516760837845166,2.609517144856543,5.0,0.12170288096832702,317,27.050473186119874,833,99.77345304214319
575,0.25486787973489566,2.672985770935386,5.0,0.12579148026270776,29,295.6896551724138,979,283.83252753355805
576,0.25471672560301073,2.641808957312806,5.0,0.1267668326515684,17,504.4117647058824,925,267.2766926797527
577,0.25303425269642515,2.639875204105435,5.0,0.12146098326095671,23,372.82608695652175,962,276.698337100629
578,0.2559982933950708,2.6043783531607185,5.0,0.12150210132822399,23,372.82608695652175,1163,321.9090679293189
579,0.2553246551279292,2.5852309307207837,5.0,0.1254547441307657,20,428.75,921,341.65668074837936
580,0.25730585868516226,2.5840004665267085,5.0,0.12030031055126154,372,23.051075268817204,821,90.23207875516448
581,0.2523592118091963,2.669651271285281,5.0,0.1231263182333617,23,372.82608695652175,785,253.4076715790642
582,0.2540608407231605,2.608244693258689,5.0,0.12126098333025585,27,317.5925925925926,825,258.47978060608017
583,0.25452023160750875,2.659619780732447,5.0,0.12345907811099603,52,164.90384615384616,762,237.61460875312235
584,0.25305552986592006,2.6690331233963143,5.0,0.12607787005084842,22,389.77272727272725,1026,306.87100218735407
585,0.25370756532877514,2.6544588290179614,6.0,0.12725649837444647,17,504.4117647058824,912,267.26920969282446
586,0.25712353866017645,2.6174690926055515,5.0,0.12791155381344355,16,535.9375,1030,332.94771900968175
587,0.2578151267937628,2.6493876836948917,5.0,0.1257710332231368,24,357.2916666666667,912,248.42780292046396
588,0.2559511394106376,2.6367249825052483,5.0,0.12330801303129185,25,343.0,1020,269.2219901865373
589,0.25683015306230894,2.654311873104735,6.0,0.1266510800962617,48,178.64583333333334,880,258.63217845550247
590,0.2542214747362801,2.63253207371122,5.0,0.12378292786909789,333,25.75075075075075,763,103.79811648542982
591,0.25609068856589845,2.6173058082575227,5.0,0.12383855174413218,47,182.4468085106383,864,256.22594820269
592,0.2527109603790776,2.6223477956613017,6.0,0.12320182575664687,27,317.5925925925926,899,311.10558637069863
593,0.2549894369913882,2.6579134592955445,5.0,0.11845073577041318,460,18.641304347826086,743,74.29377373434453
594,0.25483017863282276,2.6289911359925355,4.0,0.11688068615767228,426,20.129107981220656,928,87.6679327332448
595,0.25360866864820303,2.638568929321204,5.0,0.12215174267791762,25,343.0,922,236.86451823774703
596,0.2523077630606941,2.6690937718684395,5.0,0.12250170706796469,19,451.3157894736842,982,230.60813256111354
597,0.25500140885039335,2.624409843713553,5.0,0.11905988758949428,26,329.8076923076923,1011,243.86629678998116
598,0.2554430890307467,2.6060055996266915,5.0,0.1267471165599907,25,343.0,1089,326.8219086903447
599,0.256562902596635,2.6279169582458595,5.0,0.12850027267857067,15,571.6666666666666,1135,287.63209525750466
600,0.25701843001979424,2.629687427105202,5.0,0.11816637238695246,16,535.9375,892,162.20568298845143
601,0.2528343844259108,2.614269591176519,4.0,0.12228909492695228,374,22.927807486631018,701,84.47407365453508
602,0.25594931736245613,2.6251014695591324,5.0,0.11931683671766195,367,23.365122615803816,771,92.12127821917302
603,0.25506763298781693,2.6516771635176113,5.0,0.11523353746427042,375,22.866666666666667,579,83.89484423305696
604,0.25621587399429263,2.6047387450431536,5.0,0.12785738379156736,274,31.295620437956206,726,109.95727529171755
605,0.25548580757589145,2.664267553067413,5.0,0.1237141537556736,23,372.82608695652175,992,290.87568720404806
606,0.254245052968897,2.644210403545603,5.0,0.13030227502897423,16,535.9375,961,280.4056144119622
607,0.25280131780109244,2.640818754373688,5.0,0.12757525231909433,14,612.5,928,221.3622596559766
608,0.2544866293813155,2.612867972941451,5.0,0.12089775757565539,305,28.114754098360656,578,99.03009947479964
609,0.25334720714173325,2.627024725915559,6.0,0.1266938313753225,14,612.5,970,304.6414168446944
610,0.25338589502300546,2.6622964777233498,5.0,0.12542149648038153,67,127.98507462686567,927,244.12643485526857
611,0.253126580428283,2.6513692558899,5.0,0.12716351733839926,22,389.77272727272725,822,194.79288110432995
612,0.25578090737358483,2.64136225798927,5.0,0.12467448337739372,20,428.75,774,187.8618841063828
613,0.25289100766529554,2.651848612083042,5.0,0.1249586382958128,22,389.77272727272725,1104,287.1842822709333
614,0.2545609494463123,2.6297900629811055,5.0,0.11580605623553647,405,21.17283950617284,967,90.44294158230736
615,0.25392718813385357,2.6311511546536037,5.0,0.12617033061145674,15,571.6666666666666,895,183.81246481733012
616,0.2538901204946826,2.645821087007231,5.0,0.11743338498156447,410,20.914634146341463,755,80.53924981927456
617,0.25619970230548333,2.6330471301913203,5.0,0.1225563007968545,44,194.88636363636363,997,325.3813996967175
618,0.25641417823293694,2.6158794028458128,5.0,0.12071048706225587,20,428.75,908,242.91374497957088
619,0.25205614444296687,2.6170095637975272,5.0,0.12321683369462236,38,225.6578947368421,1141,259.10851987005765
620,0.25518873175301493,2.611694658269186,5.0,0.12248510907100361,20,428.75,839,237.9522798798112
621,0.25431428352420726,2.6350221651889876,5.0,0.11818202670957278,381,22.506561679790025,701,88.61929003252195
622,0.25217986809101867,2.6276965243760206,5.0,0.1295019890040522,41,209.14634146341464,882,261.2178383494913
623,0.25153633098037587,2.6494448332167018,5.0,0.12412061728647543,23,372.82608695652175,713,218.36241358644298
624,0.253250384922113,2.5957709353860507,5.0,0.12173020629167162,23,372.82608695652175,878,210.16259795772478
625,0.2549640297047586,2.638954980172615,5.0,0.12213418589574535,56,153.125,1029,245.84337802319823
626,0.2528321182515066,2.602292978773035,4.0,0.11872474169029912,400,21.4375,810,82.47557877184009
627,0.2529745938118447,2.6182400279916025,5.0,0.1276835123918351,20,428.75,814,255.4938110796424
628,0.253822200933622,2.675233263354327,5.0,0.12431437716176086,372,23.051075268817204,865,92.6564069933014
629,0.253088015492519,2.6680394215068812,5.0,0.12323268094236138,16,535.9375,997,188.68275913222703
630,0.2557737855303863,2.6215162118031254,5.0,0.12228790141704647,22,389.77272727272725,917,282.0467291744695
631,0.2528994608359433,2.599907860975041,5.0,0.12634587169466702,21,408.3333333333333,851,221.3801585580212
632,0.2550767531706899,2.6258595754606953,5.0,0.1274420268170377,42,204.16666666666666,997,304.9270729883948
633,0.25204055543628023,2.676179146256123,5.0,0.1284663229238226,27,317.5925925925926,762,272.70418911330484
634,0.2555469647954498,2.5814987170515513,5.0,0.1252841698559938,20,428.75,1079,324.49774652530334
635,0.2518713329876703,2.61272451597854,5.0,0.12024087391862387,439,19.533029612756263,752,79.04428087830644
636,0.2560140011405515,2.661777466759972,5.0,0.12653891928144625,23,372.82608695652175,821,234.94396226851035
637,0.25573181304668274,2.644029398040131,0.0,0.1284231256607657,21,408.3333333333333,960,269.9887710774959
638,0.2550129791836134,2.6690867739678095,5.0,0.12670053919724622,17,504.4117647058824,979,229.48614178933855
639,0.2502333662807498,2.651019360858409,5.0,0.12726730280682008,21,408.3333333333333,989,310.7950378554258
640,0.25265857261931773,2.6069547469092607,5.0,0.11664349833318152,445,19.269662921348313,678,73.32543499182471
641,0.25040268692218537,2.639388850011663,5.0,0.12502943043134648,14,612.5,980,188.86909676886188
642,0.25093155450921834,2.6120958712386284,5.0,0.12416856503994705,360,23.819444444444443,713,93.63497779333332
643,0.25368452237676276,2.619012129694425,5.0,0.12231531427230143,343,25.0,787,97.49581735814292
644,0.25479258830668156,2.659781898763704,5.0,0.1201841621454025,326,26.303680981595093,684,92.72253840116043
645,0.25519884675971655,2.5941929087940285,5.0,0.12692992899432085,22,389.77272727272725,760,243.67432285703535
646,0.25505727233321346,2.58605551667833,5.0,0.1183077806028604,416,20.61298076923077,940,92.28244543436084
647,0.25506475719217925,2.6353149055283414,5.0,0.11875613542447862,357,24.019607843137255,695,86.4293701822379
648,0.2532731187656428,2.645310240261255,5.0,0.12504127909254714,249,34.437751004016064,806,127.09249841424533
649,0.2515948976864173,2.6647970608817353,5.0,0.1263213593863925,21,408.3333333333333,898,252.51710613122606
650,0.25503563193531303,2.593547935619314,5.0,0.12395674893566665,42,204.16666666666666,1420,339.30158776568885
651,0.2539980434930414,2.635267086540704,5.0,0.11201808020056221,517,16.586073500967117,730,66.07093397774034
652,0.2542914458384365,2.6319360858409144,5.0,0.12495214640283424,332,25.82831325301205,832,103.45540937273499
653,0.2525648694505655,2.646943083741544,5.0,0.11948495967587551,304,28.207236842105264,804,107.38341205451715
654,0.25642786136609674,2.652516911593189,5.0,0.12162614925485951,366,23.42896174863388,783,91.79258593888868
655,0.25777610025890174,2.6517471425239094,5.0,0.13039934710053924,11,779.5454545454545,1228,243.34164671258677
656,0.25528618277219844,2.637456263121064,5.0,0.1243498448484099,53,161.79245283018867,850,225.22503283324954
657,0.254580803483327,2.6288850011663167,5.0,0.12747352206575113,298,28.7751677852349,831,116.24265779284151
658,0.2519237679864411,2.6356146489386516,5.0,0.12389479806281434,21,408.3333333333333,935,276.4181327753014
659,0.25454642030864666,2.584241894098437,5.0,0.12306955217041966,18,476.3888888888889,911,285.0959173660076
660,0.2504211414598007,2.6149661768136228,5.0,0.12881988676014625,19,451.3157894736842,940,308.25929834126725
661,0.2550305063544484,2.591582691859109,4.0,0.12240073846347774,310,27.661290322580644,750,98.3626508498324
662,0.2538611374020568,2.6156228131560533,5.0,0.12289218487801593,21,408.3333333333333,913,259.64909164803714
663,0.25389907983867505,2.6551702822486587,5.0,0.12026111962256592,376,22.805851063829788,691,82.68664938816694
664,0.2569918849403872,2.629783065080476,5.0,0.13031389072048816,18,476.3888888888889,985,323.47198726197274
665,0.2538051781474877,2.6174947515745277,5.0,0.12846878018269778,13,659.6153846153846,1184,264.6441844792707
666,0.2514326403639589,2.6533333333333333,5.0,0.11615308803239488,441,19.444444444444443,779,75.62208955271916
667,0.25560310483463244,2.6299416841614183,5.0,0.12188483431518136,407,21.06879606879607,671,76.85875353122535
668,0.2519232343284117,2.6289934686260787,5.0,0.12138412551921193,308,27.84090909090909,771,108.46417812732409
669,0.2527762143654604,2.628992302309307,5.0,0.12058522175957818,378,22.685185185185187,629,80.03956589439744
670,0.2545666792918105,2.6134756239794728,5.0,0.1192276822488409,360,23.819444444444443,920,89.3156895494367
671,0.25386540940243085,2.6113645906228133,5.0,0.12643369108057728,16,535.9375,1123,295.9859516830993
672,0.25554533123493317,2.641852393776816,5.0,0.11873618575532163,418,20.514354066985646,637,78.86886357017396
673,0.2556193622793899,2.6180312572894797,6.0,0.1313255422421986,15,571.6666666666666,1013,167.0379863650448
674,0.256205534368749,2.6152029391182645,5.0,0.12290268308015881,23,372.82608695652175,1309,357.06456025351474
675,0.2536265863844327,2.6452577560065316,5.0,0.12307524804228827,26,329.8076923076923,891,255.22674974810585
676,0.2554322315215884,2.610437368789363,5.0,0.12597159891792042,22,389.77272727272725,1180,368.26002816910153
677,0.25294210340302514,2.6949055283414975,6.0,0.12290203705613156,17,504.4117647058824,787,188.29078226275738
678,0.25693710517440876,2.6200314905528344,5.0,0.12576958930094076,25,343.0,828,237.62811281496136
679,0.25481720449787065,2.6683100069979004,5.0,0.1265500374811464,26,329.8076923076923,1037,269.1385144137279
680,0.2521122682051849,2.6704047119197574,5.0,0.1253967381759259,20,428.75,750,159.43019632428482
681,0.25286991497145356,2.6519290879402844,5.0,0.11207000574672094,506,16.946640316205535,961,74.88491248022544
682,0.2552576805853911,2.6174550968042922,5.0,0.12571935191888667,337,25.445103857566764,895,95.61584293226707
683,0.25413322173771885,2.628330187812343,5.0,0.12551834060455336,18,476.3888888888889,1070,266.82373267943694
684,0.25366790535276995,2.622637042220667,5.0,0.12106443085817245,331,25.906344410876134,766,96.97874212942364
685,0.25292133172720427,2.609290950088711,5.0,0.12468724835745784,43,199.41860465116278,1101,298.06611039414537
686,0.25749772800901183,2.632697690692792,5.0,0.12034215229748077,375,22.866666666666667,768,88.90320329186994
687,0.2541913236807156,2.6486937252157685,5.0,0.1303138580983022,42,204.16666666666666,848,270.57715356575477
688,0.25519309980228516,2.641985071145323,5.0,0.1294405962773349,19,451.3157894736842,941,308.3233184468229
689,0.25081837918900785,2.651285281082342,5.0,0.12883561808697575,18,476.3888888888889,808,262.6569665909614
690,0.25612445946778073,2.6505586657336133,6.0,0.11888562009346673,362,23.6878453038674,782,93.32397272626434
691,0.25558049493375906,2.6648775367389788,5.0,0.11972966993678172,32,267.96875,692,235.13180936112727
692,0.2536880837562267,2.647018894331701,5.0,0.1226647236672335,16,535.9375,739,141.71867764606753
693,0.257786905801626,2.616368089573128,5.0,0.11955421027301269,476,18.014705882352942,700,68.91659947281707
694,0.2552768571777226,2.610479356193142,5.0,0.11732583619839773,366,23.42896174863388,660,83.5032418631413
695,0.25394791473939793,2.6283998133893167,4.0,0.12321526668692048,25,343.0,1040,283.6108601587746
696,0.2539579112504638,2.616551563229118,0.0,0.12758942150183145,18,476.3888888888889,1018,296.31048635002384
697,0.2538875859297171,2.6458385817588055,5.0,0.12098947471062271,378,22.685185185185187,804,89.84901410742812
698,0.25475923955864227,2.678923489619781,5.0,0.12779519327161204,21,408.3333333333333,1021,352.0449556429559
699,0.2540562100425438,2.6294996501049686,5.0,0.12359532098739617,296,28.969594594594593,867,103.95624609679955
700,0.25303036672989637,2.64834499650105,5.0,0.12169511495640643,27,317.5925925925926,1047,294.32436871452626
701,0.2544859732808224,2.6370725449031958,5.0,0.12757354364210732,17,504.4117647058824,754,157.38938555417613
702,0.25494753793192204,2.664718917658036,6.0,0.1222229597479899,344,24.927325581395348,848,97.2983481650032
703,0.2532562934213302,2.65676971535231,0.0,0.12300084482836822,63,136.11111111111111,847,234.21975240407406
704,0.25252100088659096,2.619741077676697,5.0,0.11739277784355273,347,24.711815561959654,823,97.63873867368069
705,0.25277333077164066,2.647100536505715,5.0,0.12176127152759667,20,428.75,997,232.35487406120836
706,0.2552771410112646,2.6483963144390015,6.0,0.11797795891785375,371,23.11320754716981,598,84.75989944144283
707,0.2551590896243137,2.5957464427338466,5.0,0.1277324760563426,22,389.77272727272725,1014,309.3927970922432
708,0.25459093548650213,2.6611068346162816,5.0,0.12829771749425933,20,428.75,889,208.36551418120993
709,0.25244309957093736,2.651096337765337,5.0,0.12026090161527495,47,182.4468085106383,690,240.80156998415865
710,0.2540788035889491,2.6294051784464663,5.0,0.11597620548767351,370,23.175675675675677,646,78.86703797276475
711,0.25252785959820484,2.6130732446932585,5.0,0.11710797331124378,447,19.1834451901566,728,76.68312668594054
712,0.25643933995186524,2.6253265686960576,5.0,0.12429689143840085,23,372.82608695652175,929,263.8480544578827
713,0.2538969963783597,2.6572778166550033,6.0,0.12411839093547411,298,28.7751677852349,898,105.72034682290065
714,0.2547879428510048,2.6521087007231166,5.0,0.12688918935963994,24,357.2916666666667,885,289.2465037481967
715,0.2542190599291332,2.648574619533332,5.0,0.12362105817732766,24,357.2916666666667,731,204.62332857526832
716,0.25526861093848585,2.585763937485421,5.0,0.12388117950353361,20,428.75,1022,300.8366458728059
717,0.254014474081293,2.609623191787214,0.0,0.1296867639984317,19,451.3157894736842,1030,293.55122437087516
718,0.2553366346432139,2.610816421740145,5.0,0.12491571846394733,16,535.9375,920,173.96747855202707
719,0.2541676433683527,2.6876073541573895,5.0,0.12704660356824068,19,451.3157894736842,1041,256.1401862532516
720,0.25460063933170957,2.6057114532306977,5.0,0.12690779664542023,19,451.3157894736842,790,231.78825469348186
721,0.2570512447518623,2.6242442267319803,5.0,0.12815837809357486,14,612.5,1044,226.68945088569328
722,0.2552562270139008,2.6656787963610915,5.0,0.1268785730752362,20,428.75,1122,333.5277911958762
723,0.25453880986175953,2.6251201306274785,5.0,0.11751056719290567,358,23.952513966480446,824,93.73027081399226
724,0.25378113313296957,2.6420853743876838,5.0,0.11909910449256092,422,20.319905213270143,863,83.24604957389425
725,0.25762945650766556,2.62567763004432,5.0,0.1257957118926451,22,389.77272727272725,794,275.0236240791923
726,0.2529956291101,2.670061814788897,5.0,0.1252219119729886,272,31.52573529411765,780,119.00194356811468
727,0.2544922954723935,2.6561884767902963,5.0,0.11774392212339382,357,24.019607843137255,723,87.06246932583707
728,0.25208216301755076,2.650616981572195,5.0,0.11637443324763565,393,21.81933842239186,636,83.52531838775629
729,0.2543859409213489,2.6080802425938887,5.0,0.12457325892182622,22,389.77272727272725,853,269.7886263217224
730,0.25621646759485867,2.61142640541171,5.0,0.12485626665493677,46,186.41304347826087,929,269.9307943583154
731,0.2520092777965032,2.663696682241119,5.0,0.12162509115470824,307,27.93159609120521,605,99.29224399871019
732,0.2525649567405255,2.6438989969675766,5.0,0.12059260926997104,306,28.022875816993466,890,112.74609741908118
733,0.257219831300392,2.6576965243760204,5.0,0.12540258074904592,60,142.91666666666666,1234,283.8241997943249
734,0.2524951511080438,2.629875204105435,5.0,0.12551025191754353,68,126.1029411764706,963,224.1913665038841
735,0.2518093999666811,2.6165495589418413,5.0,0.126628838325406,14,612.5,1064,222.47624271240417
736,0.25412598699967803,2.6358677396780967,5.0,0.11828497051507555,329,26.06382978723404,969,100.40140802931451
737,0.2534511743169227,2.6509283881502217,5.0,0.12335827259225281,331,25.906344410876134,651,91.70822800390114
738,0.2541870397469904,2.656773967809657,5.0,0.11675157079399683,358,23.952513966480446,798,92.97095408640183
739,0.2559465686470679,2.6140774434336365,5.0,0.12596562284092686,26,329.8076923076923,902,232.4473504044715
740,0.2538889542756477,2.612500088357331,4.0,0.12711362386973768,291,29.467353951890033,676,109.35717261467938
741,0.25427985103963363,2.655131793795195,5.0,0.12585157922275042,51,168.13725490196077,856,234.77064482361462
742,0.2536408720715372,2.6410916724982507,5.0,0.12323120913188618,382,22.44764397905759,736,89.40704103478518
743,0.25319234214292885,2.6161080009330533,5.0,0.1272208055115916,19,451.3157894736842,922,178.39018518894235
744,0.2583895825845691,2.613957312806158,5.0,0.12437804865070468,20,428.75,867,210.07305276974483
745,0.25558211660656677,2.662455096804292,5.0,0.12141039100296498,380,22.56578947368421,865,98.00184417254013
746,0.25727284575071274,2.611722649871705,5.0,0.1287761161746651,22,389.77272727272725,797,252.44314064002282
747,0.25503555318470017,2.639856543037089,5.0,0.11845197560982922,374,22.927807486631018,923,96.32572097244501
748,0.25252337450534723,2.642362957779333,5.0,0.1269846512283414,23,372.82608695652175,1005,274.72906055016284
749,0.255657624698458,2.663977140191276,6.0,0.1280496569277954,20,428.75,1142,324.67735908128856
750,0.25333388519596506,2.6533275017494753,5.0,0.1247196862092255,20,428.75,981,241.05390994547258
751,0.25279115837791305,2.6681572195008165,5.0,0.12286905605983324,16,535.9375,1091,234.13817201334345
752,0.25362559942312507,2.641806624679263,5.0,0.12544383767014855,18,476.3888888888889,1108,293.9386063806312
753,0.25611235513997865,2.648635409377187,5.0,0.12209962852223581,325,26.384615384615383,568,92.81231554680534
754,0.25062101761065153,2.6203300676463726,5.0,0.11400637804134897,417,20.563549160671464,664,77.37173288891232
755,0.2517702616142954,2.6992535572661533,5.0,0.125360793385112,25,343.0,838,275.02567152904106
756,0.25403710998020823,2.6392087424277766,5.0,0.12627102886627894,19,451.3157894736842,1042,279.13778009615305
757,0.255563140759779,2.6440459528808025,5.0,0.12387803226350322,25,343.0,992,299.30893738744254
758,0.257463857155141,2.6649475157452764,6.0,0.12571069486627603,32,267.96875,969,322.69775762071464
759,0.2552872240201074,2.631709820387217,5.0,0.11703576512018549,362,23.6878453038674,680,89.6437351103163
760,0.253200650981963,2.6435211103335665,5.0,0.12258974706663975,60,142.91666666666666,846,217.90122316213734
761,0.2546890231788322,2.68327385117798,5.0,0.1168624568706415,379,22.62532981530343,877,96.844199290597
762,0.2546399129071984,2.63110566829951,5.0,0.12483570433446375,15,571.6666666666666,1103,278.00543559833903
763,0.25590687463654266,2.6785887567063216,6.0,0.12412252362604133,56,153.125,743,247.80479518737556
764,0.25372390130860484,2.6312222999766735,5.0,0.125469613280233,19,451.3157894736842,942,236.66989060527658
765,0.25643203101875134,2.647221833449965,6.0,0.12375736880969589,22,389.77272727272725,1003,239.13878279780658
766,0.2517826485007635,2.6411651504548637,5.0,0.12451330039134433,15,571.6666666666666,964,200.5657553577435
767,0.2536536099717546,2.6480219267553067,5.0,0.13169707224924138,17,504.4117647058824,1286,359.1793028924378
768,0.2554122844202788,2.66579892698857,5.0,0.11639286913918823,400,21.4375,662,77.61939895251702
769,0.2529118145293278,2.655045486354094,5.0,0.11776881615859078,408,21.017156862745097,654,81.10600180733528
770,0.2525946706585052,2.673554933519944,5.0,0.11969907452584977,357,24.019607843137255,682,90.60869268321987
771,0.2555369844909022,2.6875705621646837,5.0,0.12235701357380387,366,23.42896174863388,599,88.36238804057703
772,0.2553732810314043,2.6575517243816753,5.0,0.12936032302427292,16,535.9375,941,273.24518951621087
773,0.2523772503854144,2.5963774201073013,5.0,0.1245311671334413,22,389.77272727272725,916,248.54338048612573
774,0.25539086888046575,2.663208537438768,5.0,0.12756357517758155,279,30.734767025089607,753,111.96473415535704
775,0.2521178396146051,2.6292990436202475,5.0,0.11944792013935156,20,428.75,918,233.43454650072684
776,0.25363491229012664,2.636815955213436,5.0,0.1195205642941914,407,21.06879606879607,694,86.05283894327218
777,0.25475709778441824,2.664149755073478,5.0,0.12725776028295663,36,238.19444444444446,1030,310.5595147332602
778,0.25314652493218526,2.6543072078376486,5.0,0.12730974503162984,22,389.77272727272725,949,264.5692780588139
779,0.25264624844251,2.612078376487054,5.0,0.12605559448412634,25,343.0,819,259.7096840705021
780,0.2564337300836139,2.6106216468392813,5.0,0.11431562549952246,424,20.224056603773583,769,77.68018789299583
781,0.25265071686061624,2.6706099836715653,6.0,0.1215831711117338,318,26.965408805031448,725,108.33834462763762
782,0.2522006417801785,2.63492885467693,5.0,0.11907524593762514,350,24.5,923,92.75912739070864
783,0.253060861676666,2.644280382551901,5.0,0.11923201295007993,22,389.77272727272725,866,287.16133125002966
784,0.25422294017283503,2.6632785164450663,5.0,0.12722700456538383,15,571.6666666666666,836,201.95268972927516
785,0.25287932578031125,2.680843247025892,5.0,0.11647541343168613,347,24.711815561959654,644,89.46764072262768
786,0.2544021806821749,2.5929262887800326,5.0,0.12420523387147321,23,372.82608695652175,970,282.90875041009446
787,0.2537533201748501,2.6601609517144857,5.0,0.12764203029160198,28,306.25,951,303.66930144954915
788,0.25110935165616055,2.6399673431303943,5.0,0.12402509596388547,16,535.9375,1070,204.2147976855497
789,0.2543575651354107,2.654862374620947,5.0,0.12222570953637424,358,23.952513966480446,1066,99.16137449634306
790,0.25398556327964833,2.639946349428505,5.0,0.12990132712138536,18,476.3888888888889,841,241.22030937365324
791,0.2546818051612121,2.6402379286214135,5.0,0.1228821251748758,24,357.2916666666667,979,277.1106095597127
792,0.25398237030727094,2.653270352227665,5.0,0.12857047407707484,23,372.82608695652175,1172,349.3762954769682
793,0.2538244339438782,2.663600419874038,5.0,0.12499212249700077,25,343.0,757,262.8747230145949
794,0.2552227961374439,2.622942617214836,5.0,0.11923606765827079,382,22.44764397905759,759,88.21556256547004
795,0.25665121676345415,2.6510543503615582,5.0,0.12559187715637324,20,428.75,938,246.7650451340303
796,0.2563693535567281,2.640732446932587,5.0,0.125677696514913,18,476.3888888888889,1132,312.7938865005178
797,0.2544895568676486,2.663600419874038,5.0,0.12062042085015034,409,20.965770171149146,636,76.55487701686278
798,0.2556255823055239,2.656391298098786,5.0,0.12582637433267518,21,408.3333333333333,992,327.4958863185239
799,0.25206288098533886,2.627758339164917,4.0,0.11785657691422852,391,21.9309462915601,813,85.63556781239967
800,0.2545424511665912,2.678698390482855,5.0,0.12029032501377779,322,26.630434782608695,662,96.65648050075241
801,0.252782492354254,2.683804525309074,5.0,0.12884878283164525,20,428.75,1064,337.6281793630384
802,0.25632106528647564,2.661410076976907,5.0,0.11869383115368212,446,19.22645739910314,657,72.09006772800575
